Date,1Y_US,10Y_US,1Y_JP,10Y_JP,1Y_CH,10Y_CH,1Y_EU,10Y_EU,SCE,IXIC,DJI,N225,HSI,STOXX,LTC-USD,BNB-USD,SOL-USD,DOGE-USD,ADA-USD,XRP-USD,BTC-USD,ETH-USD,first_diff_1Y_US,first_diff_10Y_US,first_diff_1Y_JP,first_diff_10Y_JP,first_diff_1Y_CH,first_diff_10Y_CH,first_diff_1Y_EU,first_diff_10Y_EU,log_return_SCE,log_return_IXIC,log_return_DJI,log_return_N225,log_return_HSI,log_return_STOXX,log_return_LTC-USD,log_return_BNB-USD,log_return_SOL-USD,log_return_DOGE-USD,log_return_ADA-USD,log_return_XRP-USD,log_return_BTC-USD,log_return_ETH-USD
2021-12-24,0.31,1.5,-0.098,0.079,2.3386,2.8203,-0.744909,-0.240162,3618.053955,15653.370117,35950.558594,28782.589844,23223.759765625,483.01001,161.421036,541.902039,190.273193,0.186622,1.392367,0.912047,50822.195313,4047.98291,0.0,0.0,6e-05,1e-05,5e-05,6e-05,-4.9e-05,1e-06,-0.006964567701260714,0.0,0.0,-0.0005480734490406642,0.0012977523341961715,0.0,-0.012487949383868114,-0.012513672609428305,0.0012457065891132082,0.011489919243731326,-0.057443299731831515,-0.08532610809523075,0.0007412156675498817,-0.014721385474811433
2021-12-25,0.31,1.5,-0.098,0.079,2.3386,2.8203,-0.744909,-0.240162,3618.053955,15653.370117,35950.558594,28782.589844,23223.759765625,483.01001,157.785599,547.326233,193.120926,0.190657,1.453495,0.924819,50429.859375,4093.281006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022778938758286692,0.009959783413889709,0.014855654956487597,0.021390821412330552,0.04296582445028359,0.013906518855602972,-0.0077497272088325785,0.01112814028037995
2021-12-26,0.31,1.5,-0.098,0.079,2.3386,2.8203,-0.744909,-0.240162,3618.053955,15653.370117,35950.558594,28782.589844,23223.759765625,483.01001,155.99234,546.994995,198.000732,0.19002,1.456045,0.92118,50809.515625,4067.328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01143023967737562,-0.0006053761941936935,0.02495417537352529,-0.003346672347132466,0.0017528548519053155,-0.0039425857909039675,0.007500204929835927,-0.006360546885739073
2021-12-27,0.33,1.48,-0.099,0.078,2.3541,2.8128,-0.729196,-0.233502,3615.969971,15871.259766,36302.378906,28676.460938,23223.759765625,485.48999,155.881226,562.641479,195.429504,0.187705,1.512913,0.926184,50640.417969,4037.547607,0.0002,-0.0002,-1e-05,-1e-05,0.000155,-7.5e-05,0.000157,6.7e-05,-0.0005761617818708902,0.013823674985633003,0.009738651597049237,-0.003694075180273066,0.0,0.005121291523655352,-0.0007125580159071448,0.028202968203863865,-0.013071006611776924,-0.01225774828840155,0.03831307561028716,0.005417462111942821,-0.003333620961756733,-0.0073488238462592285
2021-12-28,0.39,1.49,-0.099,0.078,2.3444,2.8004,-0.723632,-0.2314,3630.112061,15781.719727,36398.210938,29069.160156,23280.560546875,488.5,145.886871,534.92804,177.425629,0.174117,1.402264,0.85296,47588.855469,3800.893066,0.0006,0.0001,0.0,0.0,-9.7e-05,-0.000124,5.6e-05,2.1e-05,0.0039033805838049255,-0.005657620816253879,0.002636349655788474,0.01360121389036857,0.0024428186075707067,0.006180801883680604,-0.06626288027620705,-0.05051038749884758,-0.09664819148093222,-0.0751440944514333,-0.07594885818976016,-0.08236026593635452,-0.062151426511659884,-0.06040142319818394
2021-12-29,0.38,1.55,-0.098,0.073,2.3353,2.7854,-0.729064,-0.200141,3597.0,15766.219727,36488.628906,28906.880859,23086.5390625,487.980011,145.512619,514.000793,170.657562,0.167765,1.330814,0.816714,46444.710938,3628.531738,-0.0001,0.0006,1e-05,-5e-05,-9.1e-05,-0.00015,-5.4e-05,0.000313,-0.009163353885677227,-0.0009826316086214962,0.0024810518490048774,-0.005598164965068907,-0.008368977936666562,-0.0010650275341913965,-0.002568653814566858,-0.03990742492101319,-0.03889254227257781,-0.03716329640665464,-0.05229728821600188,-0.04342368069968305,-0.024336011950829732,-0.04640796992560875
2021-12-30,0.38,1.52,-0.089,0.089,2.2936,2.7654,-0.716209,-0.188184,3619.189941,15741.55957,36398.078125,28791.710938,23112.009765625,488.709991,148.286011,518.909729,172.75119,0.171313,1.360415,0.839649,47178.125,3713.852051,0.0,-0.0003,9e-05,0.00016,-0.000417,-0.0002,0.000129,0.00012,0.006150062878813595,-0.0015653379949701423,-0.002484700743796221,-0.00399212772336684,0.0011026625879744462,0.0014948041536819868,0.01888010425872678,0.009505127219714303,0.012193363899235782,0.020928102069462363,0.021999015164062486,0.027694974993110792,0.015667738702367096,0.023241540086817905
2021-12-31,0.39,1.52,-0.089,0.089,2.2429,2.7754,-0.719369,-0.1885,3639.780029,15644.969727,36338.300781,28791.710938,23397.669921875,488.709991,146.51474,511.708313,170.299072,0.170496,1.310209,0.831163,46306.445313,3682.632813,0.0001,0.0,0.0,0.0,-0.000507,0.0001,-3.2e-05,-3e-06,0.0056730206368798075,-0.006154879184517152,-0.0016436715260573415,0.0,0.012284055718714767,0.0,-0.012016877901599625,-0.01397517394898601,-0.014296212744832747,-0.0047804566637617936,-0.03760313378656537,-0.010158022529363254,-0.01864917274606761,-0.008441691957648446
2022-01-01,0.39,1.52,-0.089,0.089,2.2429,2.7754,-0.719369,-0.1885,3639.780029,15644.969727,36338.300781,28791.710938,23397.669921875,488.709991,150.697433,527.352722,178.517944,0.173035,1.376975,0.849472,47686.8125,3769.697021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028148033914991537,0.03011486484038531,0.04713298433136257,0.014782050136351789,0.04970239769907011,0.021789055165221692,0.029373733136972266,0.023366697755857247
2022-01-02,0.39,1.52,-0.089,0.089,2.2429,2.7754,-0.719369,-0.1885,3639.780029,15644.969727,36338.300781,28791.710938,23397.669921875,488.709991,151.255493,531.396667,176.382843,0.174403,1.377584,0.859118,47345.21875,3829.564941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036963419615616286,0.007639134827994236,-0.012032245840193589,0.00787482698762545,0.0004421760506292346,0.011291301580016845,-0.007189054400021723,0.01575657186432416
2022-01-03,0.4,1.63,-0.089,0.089,2.2429,2.7754,-0.692108,-0.123137,3639.780029,15832.799805,36585.058594,28791.710938,23274.75,489.98999,148.461594,512.135986,170.297745,0.170088,1.321637,0.832885,46458.117188,3761.380371,0.0001,0.0011,0.0,0.0,0.0,0.0,0.000273,0.000654,0.0,0.011934283154662209,0.006767618961062295,0.0,-0.005267359450506396,0.0026157142222494787,-0.018644115076274878,-0.036918573763695124,-0.03510853069552192,-0.025052762985727256,-0.04146012046129903,-0.03101070416949942,-0.018914636685001388,-0.01796519433567513
2022-01-04,0.38,1.66,-0.091,0.104,2.2529,2.7855,-0.689072,-0.115898,3632.330078,15622.719727,36799.648438,29301.789063,23289.83984375,494.019989,146.812286,507.506104,167.938904,0.168803,1.311658,0.824673,45897.574219,3794.056641,-0.0002,0.0003,-2e-05,0.00015,0.0001,0.000101,3e-05,7.2e-05,-0.0020489111129086404,-0.013357477777873225,0.005848369893974521,0.017561043267037516,0.0006481252955888395,0.008191017607470154,-0.01117149375406907,-0.009081449001125905,-0.01394809964832769,-0.007583595660288548,-0.0075791339510547255,-0.009908633288766282,-0.012138934669176451,0.008649790523388616
2022-01-05,0.41,1.71,-0.091,0.098,2.2284,2.8045,-0.680026,-0.107267,3595.179932,15100.169922,36407.109375,29332.160156,22907.25,494.350006,136.089111,475.056946,155.099731,0.15942,1.236002,0.774358,43569.003906,3550.386963,0.0003,0.0005,0.0,-6e-05,-0.000245,0.00019,9e-05,8.6e-05,-0.010280296569883227,-0.034020250630410566,-0.01072422374234272,0.0010359559988961937,-0.016563752921085056,0.0006678005482440916,-0.07584490566739635,-0.06607405526517784,-0.07953191077777048,-0.057190125515998766,-0.05941000865250231,-0.06295264517111106,-0.05206628846599772,-0.06637919929113259
2022-01-06,0.45,1.73,-0.1,0.118,2.2303,2.8205,-0.672796,-0.08628,3586.080078,15080.860352,36236.46875,28487.869141,23072.859375,488.160004,136.503784,473.275604,150.431351,0.160213,1.279782,0.781346,43160.929688,3418.408203,0.0004,0.0002,-9e-05,0.0002,1.9e-05,0.00016,7.2e-05,0.00021,-0.002534334882155391,-0.0012795833978748346,-0.004698032317853238,-0.029206177841499186,0.007203553596952182,-0.012600551317897475,0.003042436743375959,-0.003756792055863508,-0.03056149522530026,0.004961950906409648,0.03480777376953766,0.008983774547105269,-0.00941029728626726,-0.037881596203369824
2022-01-07,0.43,1.76,-0.1,0.133,2.2295,2.8181,-0.669454,-0.071595,3579.540039,14935.900391,36231.660156,28478.560547,23493.380859375,486.25,131.488449,447.788483,136.402817,0.155023,1.211547,0.763074,41557.902344,3193.210449,-0.0002,0.0003,0.0,0.00015,-8e-06,-2.4e-05,3.3e-05,0.000147,-0.0018253942322367534,-0.009658676309720692,-0.00013270920830032865,-0.00032680981180777796,0.018061707978069483,-0.003920334229738191,-0.037433328397047966,-0.05535690634587758,-0.09789444290199244,-0.03293068689844225,-0.0547916955223865,-0.023663061336598883,-0.03784798865594394,-0.06814818395524057
2022-01-08,0.43,1.76,-0.1,0.133,2.2295,2.8181,-0.669454,-0.071595,3579.540039,14935.900391,36231.660156,28478.560547,23493.380859375,486.25,130.137482,430.246155,142.513458,0.151954,1.187512,0.747688,41733.941406,3091.972656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010327561969833055,-0.03996348637591282,0.04382403966582304,-0.01999564954259279,-0.020037693265559327,-0.02036923350540436,0.00422704832059059,-0.03221753383115818
2022-01-09,0.43,1.76,-0.1,0.133,2.2295,2.8181,-0.669454,-0.071595,3579.540039,14935.900391,36231.660156,28478.560547,23493.380859375,486.25,131.298325,438.80307,140.839005,0.151065,1.17386,0.754505,41911.601563,3157.751465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008880578696825214,0.01969322634330595,-0.011819007847028648,-0.005867635696934069,-0.011562898269646312,0.009076126431701782,0.0042479352240331145,0.021050925390710278
2022-01-10,0.46,1.78,-0.1,0.133,2.2143,2.8056,-0.663656,-0.045805,3593.52002,14942.830078,36068.871094,28478.560547,23746.5390625,479.040009,126.833824,424.933777,135.954941,0.143359,1.128052,0.739335,41821.261719,3083.0979,0.0003,0.0002,0.0,0.0,-0.000152,-0.000125,5.8e-05,0.000258,0.0038979176490133113,0.00046385418760947774,-0.004503129763343129,0.0,0.01071808026130306,-0.014938774913817572,-0.034594266962340324,-0.03211738677041931,-0.03529391484531392,-0.052358234012354565,-0.039805212565005244,-0.020310771568381354,-0.00215781177215307,-0.023925309425628496
2022-01-11,0.46,1.75,-0.108,0.153,2.1957,2.7957,-0.656077,-0.041813,3567.439941,15153.450195,36252.019531,28222.480469,23739.060546875,483.079987,131.544983,463.518311,140.183853,0.153399,1.18511,0.770554,42735.855469,3238.111572,0.0,-0.0003,-8e-05,0.0002,-0.000186,-9.9e-05,7.6e-05,4e-05,-0.007283993892408526,0.013996650320957628,0.005064894166677269,-0.009032702558333413,-0.000314980362398274,0.008398124477679113,0.03647111194867222,0.08691255219881526,0.030631282121505767,0.06769039625122052,0.049343345979046625,0.041358603142381295,0.021633410637311393,0.04905540854993705
2022-01-12,0.48,1.74,-0.108,0.129,2.1898,2.7957,-0.66772,-0.070561,3597.429932,15188.389648,36290.320313,28765.660156,24402.169921875,486.200012,141.737198,487.007416,151.70311,0.161652,1.304535,0.799548,43949.101563,3372.258301,0.0002,-0.0001,0.0,-0.00024,-5.9e-05,0.0,-0.000116,-0.000287,0.008371447542178364,0.00230305536013718,0.00105595671827755,0.019063479909007214,0.02755024375408081,0.006437842066706217,0.07462575542755655,0.049433460734035484,0.07897059034938111,0.052403506497347374,0.0960110581547113,0.036936831330100214,0.02799390725743861,0.04059232719181571
2022-01-13,0.47,1.7,-0.107,0.129,2.1812,2.7858,-0.675659,-0.093667,3555.26001,14806.80957,36113.621094,28489.130859,24429.76953125,486.049988,136.63652,475.029114,146.01004,0.172043,1.233161,0.768328,42591.570313,3248.288574,-0.0001,-0.0004,1e-05,0.0,-8.6e-05,-9.9e-05,-7.9e-05,-0.000231,-0.011791482909612816,-0.025444115996450335,-0.004880937870685056,-0.009659678860971143,0.0011303918141673205,-0.00030861198496426686,-0.036650363264472165,-0.024903256104820488,-0.038250000665863954,0.06229856906422915,-0.05626586394863438,-0.03982984268840411,-0.031375827951707326,-0.03745437389821818
2022-01-14,0.51,1.78,-0.107,0.15,2.1721,2.7935,-0.676028,-0.074833,3521.26001,14893.75,35911.808594,28124.279297,24383.3203125,481.160004,144.724915,489.867432,146.159027,0.183549,1.290926,0.774297,43099.699219,3310.001465,0.0004,0.0008,0.0,0.00021,-9.1e-05,7.7e-05,-4e-06,0.000188,-0.009609316876257849,0.00585448083011105,-0.005603938192922221,-0.012889405964162874,-0.0019031465911491237,-0.010111611139144844,0.0575105413122552,0.030758712773567932,0.0010198684921962416,0.06473721625255886,0.04577899882537685,0.007738795611034268,0.01185966468988383,0.018820366959384435
2022-01-15,0.51,1.78,-0.107,0.15,2.1721,2.7935,-0.676028,-0.074833,3521.26001,14893.75,35911.808594,28124.279297,24383.3203125,481.160004,147.937408,494.988068,147.801178,0.185103,1.296263,0.781423,43177.398438,3330.530762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02195446274565257,0.010398849666182344,0.011172723752909676,0.008430765082322475,0.004125719126307225,0.009161095618481833,0.0018011556279888513,0.006183047292363743
2022-01-16,0.51,1.78,-0.107,0.15,2.1721,2.7935,-0.676028,-0.074833,3521.26001,14893.75,35911.808594,28124.279297,24383.3203125,481.160004,146.533203,498.427917,147.856522,0.177176,1.407251,0.778954,43113.878906,3350.921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009537220973756744,0.006925321919281977,0.00037437888914409713,-0.04376883808599778,0.08215264652662259,-0.0031646224733535237,-0.0014722123817802215,0.006103815267836186
2022-01-17,0.51,1.78,-0.107,0.145,2.1566,2.786,-0.67105,-0.040291,3541.669922,14893.75,35911.808594,28333.519531,24218.029296875,484.51001,151.667267,475.709869,139.92601,0.171145,1.594131,0.762742,42250.550781,3212.304932,0.0,0.0,0.0,-5e-05,-0.000155,-7.5e-05,5e-05,0.000345,0.005779462349980761,0.0,0.0,0.007412304282263511,-0.006801936746088493,0.006938228152997625,0.03443704410075414,-0.046650829655244176,-0.055128574697569634,-0.03463243840773472,0.12469060421058337,-0.021032158885734644,-0.020227571699167363,-0.04224676772597122
2022-01-18,0.58,1.87,-0.106,0.15,2.0501,2.7415,-0.682992,-0.038541,3569.909912,14506.900391,35368.46875,28257.25,24112.779296875,479.790009,141.890762,472.005066,141.587189,0.165485,1.465541,0.752631,42375.632813,3164.025146,0.0007,0.0009,1e-05,5e-05,-0.001065,-0.000445,-0.000119,1.8e-05,0.007942015444363376,-0.026317236603178296,-0.015245461661433443,-0.002695477648059643,-0.004355406807428456,-0.00978956466301697,-0.06663160865464449,-0.007818430912887617,0.011801921098879788,-0.03363059414132864,-0.08410430260092747,-0.013344767326811925,0.0029561092743282625,-0.015143729412697577
2022-01-19,0.57,1.83,-0.106,0.139,2.0401,2.7314,-0.682028,-0.012241,3558.179932,14340.259766,35028.648438,27467.230469,24127.849609375,480.899994,136.916702,462.822083,135.792389,0.162356,1.341757,0.739749,41744.328125,3095.825928,-0.0001,-0.0004,0.0,-0.00011,-0.0001,-0.000101,1e-05,0.000263,-0.0032912016669211187,-0.011553475470511975,-0.009654456463068489,-0.02835638701428142,0.000624797534026338,0.0023108088779148737,-0.03568475354837016,-0.01964700832159942,-0.04178853610423028,-0.01908910121127248,-0.08824450844873846,-0.01726412837913107,-0.015009910454669761,-0.021790268067986538
2022-01-20,0.6,1.83,-0.105,0.145,2.0204,2.7271,-0.694055,-0.041506,3555.060059,14154.019531,34715.390625,27772.929688,24952.349609375,483.350006,130.365005,440.005432,127.205284,0.155204,1.258055,0.719421,40680.417969,3001.120117,0.0003,0.0,1e-05,6e-05,-0.000197,-4.3e-05,-0.00012,-0.000293,-0.000877201726359588,-0.013072300245974229,-0.008983130996624396,0.011068119241053914,0.033601231711074105,0.005081705516968813,-0.049034479402365466,-0.05055563796655684,-0.0653249769748772,-0.04505107444433661,-0.0644130716151273,-0.0278642176433935,-0.02581674308945836,-0.031069138025266826
2022-01-21,0.58,1.75,-0.105,0.135,2.0018,2.71,-0.687282,-0.079525,3522.570068,13768.919922,34265.371094,27522.259766,24965.55078125,474.440002,114.391869,383.073914,111.966057,0.14264,1.123233,0.635738,36457.316406,2557.931641,-0.0002,-0.0008,0.0,-0.0001,-0.000186,-0.000171,6.8e-05,-0.00038,-0.00918110119881453,-0.02758477691806961,-0.013047867385078191,-0.00906667077755639,0.000528915362202689,-0.018605875947408222,-0.1307082456664726,-0.1385591147844171,-0.1276064280613519,-0.08441640705798677,-0.11335574331363199,-0.12366019304796283,-0.10960468292844291,-0.15978661212796685
2022-01-22,0.58,1.75,-0.105,0.135,2.0018,2.71,-0.687282,-0.079525,3522.570068,13768.919922,34265.371094,27522.259766,24965.55078125,474.440002,108.428497,358.096161,94.178368,0.132892,1.066716,0.596042,35030.25,2405.181152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053539059334343914,-0.06742640102845102,-0.17300524671696213,-0.07078720528333156,-0.05162636413162319,-0.06447539439887794,-0.03993018883278935,-0.06157375538936473
2022-01-23,0.58,1.75,-0.105,0.135,2.0018,2.71,-0.687282,-0.079525,3522.570068,13768.919922,34265.371094,27522.259766,24965.55078125,474.440002,112.089508,383.93396,99.578224,0.141863,1.122371,0.628756,36276.804688,2535.039063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03320678878279968,0.069669002153168,0.055752990002972735,0.06532503488909967,0.05085864191315692,0.05343212973082822,0.03496657379496435,0.05258382259387043
2022-01-24,0.58,1.75,-0.093,0.141,1.9502,2.6751,-0.712704,-0.10202,3524.110107,13855.129883,34364.5,27588.369141,24656.4609375,456.359985,109.591599,371.368958,91.650162,0.137798,1.066598,0.612139,36654.328125,2440.352295,0.0,0.0,0.00012,6e-05,-0.000516,-0.000349,-0.000254,-0.000225,0.00043709633083176134,0.00624168009347779,0.0028887996832008297,0.0023991526869218916,-0.01245793270356642,-0.038853226517190906,-0.0225370105771803,-0.03327449425012805,-0.08296476427012539,-0.02907295847451957,-0.05096926791581802,-0.026783883205415915,0.010352967092916143,-0.038066634312296246
2022-01-25,0.65,1.78,-0.093,0.141,1.9656,2.6979,-0.721543,-0.093134,3433.060059,13539.290039,34297.730469,27131.339844,24243.609375,459.589996,108.066376,384.619354,94.720352,0.143049,1.043574,0.617563,36954.003906,2455.935059,0.0007,0.0003,0.0,0.0,0.000154,0.000228,-8.8e-05,8.9e-05,-0.026175943544336246,-0.02305972095394661,-0.0019448698823309903,-0.016704764452571814,-0.016885921417352262,0.007052840124622222,-0.014015089184056553,0.035058089920626076,0.03295014546674687,0.03739838422281147,-0.02182278385538975,0.008821706682966116,0.008142486820185932,0.006365156080480583
2022-01-26,0.7,1.85,-0.093,0.141,1.9807,2.7146,-0.726991,-0.066075,3455.669922,13542.120117,34168.089844,27011.330078,24289.900390625,467.309998,107.282181,375.755463,92.238045,0.143789,1.079047,0.622072,36852.121094,2468.030273,0.0005,0.0007,0.0,0.0,0.000151,0.000167,-5.4e-05,0.000271,0.006564328766355729,0.00020900521752740758,-0.0037870218846257357,-0.004433101016727294,0.0019075904415696752,0.016658065742807468,-0.007283062187730963,-0.023315586851895186,-0.026556206318267793,0.005159718319971568,0.03342688396810415,0.007274754077517247,-0.002760824436016393,0.004912804015305734
2022-01-27,0.75,1.81,-0.082,0.161,1.9936,2.7348,-0.710373,-0.052711,3394.25,13352.780273,34160.78125,26170.300781,23807.0,470.329987,106.953514,390.088287,89.632492,0.141247,1.043533,0.60877,37138.234375,2423.001221,0.0005,-0.0004,0.00011,0.0002,0.000129,0.000202,0.000166,0.000134,-0.017933514201755627,-0.014080213671303179,-0.00021392403857567032,-0.03163120067457379,-0.020080987086478416,0.006441703620393973,-0.003068277280759696,0.03743452297782915,-0.028654792853074332,-0.01783681636596869,-0.033466172801887246,-0.021615313600465882,0.00773383788400205,-0.018413426420346306
2022-01-28,0.75,1.78,-0.082,0.172,1.9507,2.7021,-0.699395,-0.032972,3361.439941,13770.570313,34725.46875,26717.339844,23550.080078125,465.549988,109.432732,386.084381,91.312897,0.141656,1.050606,0.612512,37784.332031,2547.092041,0.0,-0.0003,0.0,0.00011,-0.000429,-0.000327,0.00011,0.000197,-0.009713387457074923,0.03080910563604956,0.016395148494377662,0.02068757714864526,-0.010850434278715503,-0.01021507178862951,0.02291574938658999,-0.01031714122589703,0.018574149034852397,0.0028914524409678795,0.006755069167450169,0.006128005997141647,0.01724750508379835,0.0499453866133221
2022-01-29,0.75,1.78,-0.082,0.172,1.9512,2.7013,-0.699395,-0.032972,3361.439941,13770.570313,34725.46875,26717.339844,23550.080078125,465.549988,110.823677,389.132782,96.223488,0.143056,1.05957,0.616935,38138.179688,2597.084717,0.0,0.0,0.0,0.0,5e-06,-8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012630401969951287,0.007864678075383824,0.05238144866558705,0.009834578689046388,0.008496024900498503,0.0071951358318582325,0.009321351758936417,0.0194372208814824
2022-01-30,0.75,1.78,-0.082,0.172,1.9514,2.6997,-0.699395,-0.032972,3361.439941,13770.570313,34725.46875,26717.339844,23550.080078125,465.549988,108.799858,377.612915,93.297676,0.139471,1.037473,0.603181,37917.601563,2603.466553,0.0,0.0,0.0,0.0,2e-06,-1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01843041354625046,-0.030050990730255866,-0.030878287227072036,-0.025379467647346315,-0.021075216756489486,-0.022546352371644672,-0.005800446457078824,0.0024542933516526763
2022-01-31,0.78,1.79,-0.08,0.177,1.9514,2.6997,-0.663375,0.027559,3361.439941,14239.879883,35131.859375,27001.980469,23802.259765625,468.880005,109.5877,375.277313,99.738838,0.141805,1.052303,0.619149,38483.125,2688.278809,0.0003,0.0001,2e-05,5e-05,0.0,0.0,0.00036,0.000605,0.0,0.03351274181668287,0.011635005816460103,0.010597427042184335,0.010651303503988085,0.007127406273308462,0.007215112664771363,-0.006204382539250409,0.06675995111232329,0.016596180061647706,0.01419314697090038,0.02612863701839077,0.014804408053206264,0.03205729426681507
2022-02-01,0.78,1.81,-0.08,0.187,1.9514,2.6997,-0.665138,0.042503,3361.439941,14346.0,35405.238281,27078.480469,23802.259765625,474.859985,115.402,385.463806,109.978981,0.142631,1.088624,0.629233,38743.273438,2792.117188,0.0,0.0002,0.0,0.0001,0.0,0.0,-1.8e-05,0.000149,0.0,0.007424686938573697,0.007751389946354165,0.0028291197855238467,0.0,0.01267310932895542,0.051696543007646006,0.026782046131676996,0.0977341159564226,0.005808001251214182,0.03393341778178192,0.016155662818942193,0.00673731851553959,0.03789901593036997
2022-02-02,0.76,1.78,-0.08,0.182,1.9514,2.6997,-0.659741,0.054239,3361.439941,14417.549805,35629.328125,27533.599609,23802.259765625,477.01001,108.556023,367.47168,101.837601,0.137235,1.028906,0.601483,36952.984375,2682.854004,-0.0002,-0.0003,0.0,-5e-05,0.0,0.0,5.4e-05,0.000117,0.0,0.004975043279621247,0.006309339205224695,0.0166677290375889,0.0,0.00451748383226165,-0.06115530421016212,-0.04780104568000429,-0.07690986830339554,-0.03856609085886962,-0.05641841158725319,-0.0451033450225507,-0.047310739972028254,-0.03991900204259534
2022-02-03,0.78,1.82,-0.081,0.182,1.9514,2.6997,-0.618791,0.134626,3361.439941,13878.820313,35111.160156,27241.310547,23802.259765625,468.630005,110.287003,370.877747,101.459038,0.137541,1.056444,0.607684,37154.601563,2679.162598,0.0002,0.0004,-1e-05,0.0,0.0,0.0,0.00041,0.000804,0.0,-0.03808224137600767,-0.014650089339604868,-0.010672471593757638,0.0,-0.017723920812674942,0.015819705398164834,0.009226230932746552,-0.00372424688787992,0.00222726967783654,0.026412449610153106,0.010256737675357891,0.005441215845448669,-0.001376872493008306
2022-02-04,0.89,1.93,-0.081,0.203,1.9514,2.6997,-0.579491,0.19548,3361.439941,14098.009766,35089.738281,27439.990234,24573.2890625,462.149994,120.918037,399.029602,112.174248,0.147503,1.135624,0.655877,41500.875,2983.586914,0.0011,0.0011,0.0,0.00021,0.0,0.0,0.000393,0.000609,0.0,0.015669676465959605,-0.0006103020372065422,0.007266855706474353,0.031879518245941915,-0.01392405445243628,0.09202684977149943,0.07316311922229733,0.10039829750406448,0.06992646007864628,0.07227372813225853,0.07631826134971384,0.11062688344399002,0.10762195684952051
2022-02-05,0.89,1.93,-0.081,0.203,1.9514,2.6997,-0.579491,0.19548,3361.439941,14098.009766,35089.738281,27439.990234,24573.2890625,462.149994,121.91674,414.200012,113.894302,0.147141,1.127345,0.667127,41441.164063,3014.648193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008225416829851505,0.03731337331891796,0.015217394834316802,-0.002457203826596288,-0.007316968934836643,0.01700716122476555,-0.001439823471669647,0.01035689868613831
2022-02-06,0.89,1.93,-0.081,0.203,1.9514,2.6997,-0.579491,0.19548,3361.439941,14098.009766,35089.738281,27439.990234,24573.2890625,462.149994,127.445503,419.545563,115.299759,0.15377,1.144547,0.683647,42412.433594,3057.476074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04435049303864705,0.012823154710429363,0.012264494210465552,0.04406666879810674,0.015143614874269991,0.02446126994658881,0.023166876511407884,0.014106625402347568
2022-02-07,0.88,1.92,-0.082,0.202,1.9472,2.7256,-0.573507,0.245082,3429.580078,14015.669922,35091.128906,27248.869141,24579.55078125,465.279999,137.107391,433.229279,117.355148,0.165578,1.197307,0.827819,43840.285156,3142.470703,-0.0001,-0.0001,-1e-05,-1e-05,-4.2e-05,0.000259,6e-05,0.000496,0.02006839140289924,-0.005857652242704277,3.9629746850514765e-05,-0.006989426118546566,0.00025478563614134717,0.006749872027867556,0.07307564889592051,0.03209496791876292,0.01766945303011775,0.07398440335663695,0.04506594267652933,0.19135282892007094,0.03311158269794025,0.027419575405601446
2022-02-08,0.91,1.96,-0.082,0.213,1.9049,2.7227,-0.582328,0.288586,3452.629883,14194.450195,35462.78125,27284.519531,24329.490234375,465.339996,133.991241,408.776764,113.595482,0.158405,1.17872,0.878194,44118.445313,3122.608643,0.0003,0.0004,0.0,0.00011,-0.000423,-2.9e-05,-8.8e-05,0.000435,0.006698398135136123,0.012675073043602492,0.0105353702089942,0.0013074703753717203,-0.010225623754212251,0.00012893984742524695,-0.02299006252742926,-0.05809790281845211,-0.032561055734068846,-0.04428733834553224,-0.015645764259134918,0.05907299449240186,0.0063248089823742595,-0.006340582599478995
