Date,1Y_US,10Y_US,1Y_JP,10Y_JP,1Y_CH,10Y_CH,1Y_EU,10Y_EU,^HSI,^DJI,^STOXX,^IXIC,^N225,LTC-USD,BNB-USD,DOGE-USD,GC=F,ADA-USD,XRP-USD,ETH-USD,BTC-USD,first_diff_1Y_US,first_diff_10Y_US,first_diff_1Y_JP,first_diff_10Y_JP,first_diff_1Y_CH,first_diff_10Y_CH,first_diff_1Y_EU,first_diff_10Y_EU,log_return_^HSI,log_return_^DJI,log_return_^STOXX,log_return_^IXIC,log_return_^N225,log_return_LTC-USD,log_return_BNB-USD,log_return_DOGE-USD,log_return_GC=F,log_return_ADA-USD,log_return_XRP-USD,log_return_ETH-USD,log_return_BTC-USD
2019-04-13,2.44,2.56,-0.168,-0.051,2.52,3.3334,-0.585269,0.090171,29909.759765625,26412.30078125,387.5299987792969,7984.16015625,21870.560546875,78.22130584716797,18.71979713439941,0.0028719999827444,1290.5999755859375,0.0837310031056404,0.3260309994220733,164.5133514404297,5096.58642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009449466158461947,0.015370155255439256,0.005586567877173774,0.0,0.0032059172217820263,-0.0009657316784177699,-0.0013544536714691,0.0013837183556808681
2019-04-14,2.44,2.56,-0.168,-0.051,2.52,3.3334,-0.585269,0.090171,29909.759765625,26412.30078125,387.5299987792969,7984.16015625,21870.560546875,82.9375228881836,19.492019653320312,0.0028820000588893,1290.5999755859375,0.0846429988741874,0.32880899310112,167.83851623535156,5167.72216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05854552433024322,0.04042349910389459,0.0034758728330535047,0.0,0.010833082029232378,0.008484546991089206,0.020010573573662066,0.013861017615291639
2019-04-15,2.43,2.55,-0.17,-0.031,2.5336,3.3736,-0.583867,0.115048,29810.720703125,26384.76953125,388.1000061035156,7976.009765625,22169.109375,79.05470275878906,19.40242576599121,0.0027900000568479,1286.800048828125,0.0823070034384727,0.3209129869937897,161.5741729736328,5067.1083984375,-0.0001,-0.0001,-2e-05,0.0002,0.000136,0.000402,1.4e-05,0.0002488,-0.0033167567479581777,-0.0010429083406494656,0.0014697920999586043,-0.0010213414234804842,0.013558385072142251,-0.04794753523570596,-0.00460703552040256,-0.03244290180194838,-0.002948653274649578,-0.02798619789527007,-0.024306996259641785,-0.038037991650510056,-0.01966168568124654
2019-04-16,2.45,2.6,-0.17,-0.021,2.5856,3.3937,-0.589386,0.107238,30129.869140625,26452.66015625,389.2099914550781,8000.22998046875,22221.66015625,81.34928131103516,19.827455520629883,0.0028349999338388,1272.5999755859375,0.0837830007076263,0.3272179961204529,167.62344360351562,5235.5595703125,0.0002,0.0005,0.0,0.0001,0.00052,0.000201,-5.52e-05,-7.81e-05,0.01064892602054864,0.002569794282693483,0.0028559676564555835,0.003032031790185138,0.002367645632358919,0.02861194627090646,0.021669521919124714,0.01600029763356563,-0.011096521695962844,0.017773930872213583,0.01945658575513738,0.03675574396193725,0.032703409546246745
2019-04-17,2.44,2.59,-0.161,-0.009,2.7156,3.3938,-0.592595,0.127496,30124.6796875,26449.5390625,389.5899963378906,7996.080078125,22277.970703125,79.32746887207031,19.603349685668945,0.0028099999763071,1272.199951171875,0.083074003458023,0.3354530036449432,166.9507598876953,5251.93798828125,-0.0001,-0.0001,9e-05,0.00012,0.0013,1e-06,-3.21e-05,0.0002026,-0.000172250999758883,-0.00011799485842606116,0.0009758729299594371,-0.0005188574642089053,0.002530833440360713,-0.02516753860625555,-0.011367165691325166,-0.008857438928413872,-0.00031438575044829805,-0.008498312914143017,0.0248552644609941,-0.004021138600747764,0.003123420280683767
2019-04-18,2.44,2.57,-0.171,-0.026,2.6712,3.3589,-0.585141,0.072574,29963.259765625,26559.5390625,390.4599914550781,7998.06005859375,22090.119140625,82.07487487792969,22.03847885131836,0.0029460000805556,1271.9000244140625,0.08177500218153,0.3370650112628937,173.81402587890625,5298.3857421875,0.0,-0.0002,-0.0001,-0.00017,-0.000444,-0.000349,7.45e-05,-0.0005492,-0.005372802317838694,0.00415023847921385,0.0022306146824794815,0.00024758823693415245,-0.008467918527106192,0.034047478411544534,0.11708951030322384,0.04726387047048046,-0.00023578221145405452,-0.015760218376673726,0.004793955461355684,0.0402869928668733,0.008805048106448882
2019-04-19,2.44,2.57,-0.162,-0.026,2.6797,3.3741,-0.585141,0.072574,29963.259765625,26559.5390625,390.4599914550781,7998.06005859375,22200.560546875,82.56922149658203,24.47528076171875,0.0028929999098181,1271.9000244140625,0.0794999971985817,0.3319019973278045,173.70843505859375,5303.8125,0.0,0.0,9e-05,0.0,8.5e-05,0.000152,0.0,0.0,0.0,0.0,0.0,0.0,0.0049871275822464,0.006005051077748388,0.10487369545064132,-0.018154350562950977,0.0,-0.028214613679351783,-0.015436086938575323,-0.0006076776924114132,0.001023704360635338
2019-04-20,2.44,2.57,-0.162,-0.026,2.6797,3.3741,-0.585141,0.072574,29963.259765625,26559.5390625,390.4599914550781,7998.06005859375,22200.560546875,81.51249694824219,25.00752830505371,0.0029019999783486,1271.9000244140625,0.076505996286869,0.3284760117530823,173.7512664794922,5337.88623046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012880644699501148,0.021513252020902627,0.003106152179594776,0.0,-0.038387865826714426,-0.010375924892422872,0.0002465403667002203,0.0064038360371123865
2019-04-21,2.44,2.57,-0.162,-0.026,2.6797,3.3741,-0.585141,0.072574,29963.259765625,26559.5390625,390.4599914550781,7998.06005859375,22200.560546875,77.33155822753906,24.193828582763672,0.0027600000612437,1271.9000244140625,0.0741060003638267,0.3224489986896515,170.04652404785156,5314.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0526542164996631,-0.03307932834010371,-0.050169445082336735,0.0,-0.03187261500212836,-0.018518831543781224,-0.02155270303000347,-0.004384923503637693
2019-04-22,2.46,2.59,-0.164,-0.027,2.6913,3.4091,-0.585141,0.072574,29963.259765625,26511.05078125,390.4599914550781,8015.27001953125,22217.900390625,76.94807434082031,23.908109664916992,0.0027979998849332,1273.5,0.0780399963259697,0.3239339888095855,171.87466430664062,5399.365234375,0.0002,0.0002,-2e-05,-1e-05,0.000116,0.00035,0.0,0.0,0.0,-0.0018273132024693337,0.0,0.0021494551701109537,0.0007807494570881112,-0.004971293619407707,-0.011879865492688149,0.01367413319982323,0.0012571507671187557,0.051724963082623004,0.004594776661024353,0.01069344481499323,0.015836583357513378
2019-04-23,2.43,2.57,-0.164,-0.03,2.702,3.3993,-0.588117,0.084599,29963.240234375,26656.390625,391.3500061035156,8120.81982421875,22259.740234375,74.84502410888672,22.87626075744629,0.002771999919787,1269.300048828125,0.0745240002870559,0.3212220072746277,171.4477996826172,5572.3623046875,-0.0003,-0.0002,0.0,-3e-05,0.000107,-9.8e-05,-2.98e-05,0.0001202,-6.518401709020614e-07,0.005467263495655592,0.002276806476488651,0.013082637882782815,0.001881388288744783,-0.027711204676430557,-0.04411799318393205,-0.009335782727840428,-0.0033034095568352825,-0.046100243666133835,-0.00840726126838246,-0.0024866700478856814,0.03153767871024236
2019-04-24,2.42,2.53,-0.158,-0.037,2.6968,3.4343,-0.593814,0.039084,29805.830078125,26597.05078125,390.9800109863281,8102.009765625,22200.0,73.30894470214844,23.12906837463379,0.0025989999994635,1275.5,0.0726450011134147,0.3023180067539215,165.8260955810547,5464.86669921875,-0.0001,-0.0004,6e-05,-7e-05,-5.2e-05,0.00035,-5.7e-05,-0.0004551,-0.005267290234351699,-0.002228583420816346,-0.0009458799654644642,-0.002318962535970844,-0.002687387286294665,-0.020737000358271123,0.010990472916141135,-0.0644422969378599,0.004872652719189608,-0.025536645159873327,-0.0606530296714145,-0.033339223005322965,-0.019479346575944603
